41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    103.9375        6.955250       0.2095200        5697.066        4.392685        4.392657        491.0326       0.1316427        807.2075        0.000000       0.7463121E-04    449.2124        120.1189        170561.9        99565.36        869.1849        569.3313        406.2317        294.9881        293.6697        0.000000        1193.671        3309858.        4.393019        5545.921        2766.074        0.000000        24.48248        8.883001        815.7924       0.8902287E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    12.00000        4.000000        22.57374      -0.7318910      -0.3078985E-10
    103.9437        6.953628       0.2082159        5692.084        4.393773        4.393745        487.3447       0.1276536        806.9980        0.000000       0.7852352E-04    449.1089        120.1050        170768.0        99573.50        868.1181        569.2139        406.4055        294.9950        293.6709        0.000000        1197.229        3319699.        4.394108        5539.930        2766.071        0.000000        24.48285        8.883567        815.6135       0.8857511E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        22.62819      -0.7301041      -0.3078976E-10
    103.9500        6.952002       0.2068975        5687.063        4.394858        4.394830        483.6669       0.1237853        806.7902        0.000000       0.8346081E-04    449.0051        120.0902        170974.1        99581.66        867.0508        569.0953        406.5789        295.0020        293.6722        0.000000        1200.786        3329538.        4.395195        5534.155        2766.068        0.000000        24.48321        8.884132        815.4407       0.8812551E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        22.68225      -0.7277398      -0.3078955E-10
    103.9563        6.950370       0.2055717        5682.051        4.395941        4.395913        479.9985       0.1200342        806.5822        0.000000       0.8862310E-04    448.9007        120.0738        171180.0        99589.83        865.9833        568.9745        406.7519        295.0089        293.6734        0.000000        1204.342        3339374.        4.396279        5528.792        2766.065       0.4204052E-01    24.48357        8.884698        815.2677       0.8767423E-07    0.000000        273.1600       0.4204052E-01    291.7619       0.6250000E-02    51.00000        3.000000        22.73571      -0.7244542      -0.3078982E-10
    103.9625        6.948734       0.2042455        5677.043        4.397020        4.396992        476.3410       0.1163968        806.3735        0.000000       0.9315125E-04    448.7954        120.0562        171384.8        99597.73        864.9157        568.8516        406.9236        295.0156        293.6746        0.000000        1207.897        3349208.        4.397360        5523.552        2766.062        0.000000        24.48392        8.885262        815.0941       0.8721884E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        22.79032      -0.7196882      -0.3079002E-10
    103.9688        6.947092       0.2029251        5672.027        4.398097        4.398068        472.6970       0.1128696        806.1819        0.000000       0.9940888E-04    448.6605        120.0271        171591.4        99606.00        863.8464        568.6876        407.0962        295.0226        293.6758        0.000000        1211.452        3359040.        4.398438        5518.761        2766.069        0.000000        24.48423        8.885824        814.9134       0.8676674E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    11.00000        4.000000        22.83952      -0.7120813      -0.3078965E-10
    103.9750        6.945447       0.2016182        5666.977        4.399169        4.399141        469.0611       0.1094493        805.9668        0.000000       0.9956609E-04    448.5561        120.0124        171797.1        99614.11        862.7791        568.5685        407.2680        295.0295        293.6771        0.000000        1215.005        3368869.        4.399513        5512.759        2766.068        0.000000        24.48460        8.886387        814.7328       0.8631140E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        22.89801      -0.7046432      -0.3078964E-10
    103.9812        6.943798       0.2003304        5661.888        4.400239        4.400211        465.4394       0.1061327        805.7531        0.000000       0.1005475E-03    448.4518        119.9966        172002.7        99622.23        861.7115        568.4484        407.4395        295.0364        293.6783        0.000000        1218.558        3378696.        4.400584        5506.944        2766.066       0.1871715E-01    24.48495        8.886948        814.5583       0.8585499E-07    0.000000        273.1600       0.1871715E-01    291.7634       0.6250000E-02    10.00000        3.000000        22.95427      -0.6957366      -0.3079003E-10
    103.9875        6.942144       0.1990671        5656.808        4.401306        4.401278        461.8314       0.1029166        805.5393        0.000000       0.1015447E-03    448.3465        119.9790        172208.2        99630.24        860.6437        568.3255        407.6106        295.0432        293.6795        0.000000        1222.110        3388522.        4.401652        5501.542        2766.065        0.000000        24.48531        8.887507        814.3833       0.8539797E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    11.00000        3.000000        23.00610      -0.6874465      -0.3078972E-10
    103.9938        6.940484       0.1978323        5651.731        4.402369        4.402340        458.2378       0.9979787E-01    805.3431        0.000000       0.1041931E-03    448.2111        119.9493        172413.7        99638.27        859.5740        568.1604        407.7814        295.0500        293.6808        0.000000        1225.661        3398344.        4.402717        5496.802        2766.073        0.000000        24.48561        8.888066        814.2010       0.8494013E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    52.00000        4.000000        23.05149      -0.6785493      -0.3079013E-10
    104.0000        6.938820       0.1966313        5646.626        4.403429        4.403400        454.6530       0.9677369E-01    805.1238        0.000000       0.1008368E-03    448.1072        119.9326        172619.1        99646.32        858.5066        568.0398        407.9517        295.0568        293.6820        0.000000        1229.211        3408164.        4.403777        5490.874        2766.073        0.000000        24.48597        8.888623        814.0188       0.8448174E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        23.09314      -0.6769890      -0.3079035E-10
    104.0031        6.937989       0.1955646        5644.018        4.403962        4.403933        452.8406       0.9528486E-01    805.0905        0.000000       0.1028218E-03    448.0196        119.9036        172721.4        99650.32        857.9738        567.9232        408.0364        295.0602        293.6826        0.000000        1230.986        3413073.        4.404311        5488.393        2766.075        0.000000        24.48619        8.888902        813.9319       0.8425108E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    73.00000        26.00000        23.02385      -0.6802257      -0.3079047E-10
    104.0062        6.937155       0.1948462        5641.405        4.404494        4.404466        451.0287       0.9381894E-01    805.0247        0.000000       0.1038281E-03    447.9081        119.8825        172824.0        99654.34        857.4406        567.7906        408.1214        295.0637        293.6832        0.000000        1232.760        3417981.        4.404844        5485.815        2766.077       0.8430753E-01    24.48638        8.889179        813.8335       0.8402138E-07    0.000000        273.1600       0.8430753E-01    291.7572       0.3125000E-02    35.00000        29.00000        22.96377      -0.6797968      -0.3079086E-10
    104.0094        6.936320       0.1942323        5638.775        4.405025        4.404997        449.2167       0.9237558E-01    804.9403        0.000000       0.1038692E-03    447.7953        119.8663        172926.6        99658.35        856.9071        567.6616        408.2062        295.0670        293.6838        0.000000        1234.534        3422888.        4.405376        5482.975        2766.080        0.000000        24.48657        8.889457        813.7336       0.8379175E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    18.00000        6.000000        23.01365      -0.6791000      -0.3079022E-10
    104.0125        6.935484       0.1936630        5636.129        4.405556        4.405527        447.4047       0.9095441E-01    804.8428        0.000000       0.1035482E-03    447.6951        119.8513        173029.2        99662.36        856.3734        567.5464        408.2910        295.0704        293.6844        0.000000        1236.308        3427794.        4.405908        5479.976        2766.082        0.000000        24.48676        8.889734        813.6345       0.8356213E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    16.00000        10.00000        23.06022      -0.6786929      -0.3078975E-10
    104.0156        6.934647       0.1931174        5633.472        4.406085        4.406056        445.5914       0.8955511E-01    804.7396        0.000000       0.1031882E-03    447.6003        119.8373        173131.8        99666.36        855.8395        567.4376        408.3756        295.0739        293.6850        0.000000        1238.081        3432699.        4.406437        5476.847        2766.084       0.7680520E-01    24.48693        8.890011        813.5356       0.8333260E-07    0.000000        273.1600       0.7680520E-01    291.7597       0.3125000E-02    32.00000        26.00000        23.06092      -0.6786282      -0.3078932E-10
    104.0188        6.933806       0.1925879        5630.809        4.406613        4.406584        443.7762       0.8817735E-01    804.6242        0.000000       0.1023158E-03    447.5152        119.8286        173234.3        99670.35        855.3057        567.3438        408.4602        295.0772        293.6856        0.000000        1239.854        3437603.        4.406966        5473.489        2766.085        0.000000        24.48712        8.890286        813.4349       0.8310322E-07    0.000000        273.1600        0.000000        273.1600       0.3125000E-02    9.000000        3.000000        23.05980      -0.6797683      -0.3078890E-10
    104.0250        6.932119       0.1920769        5625.520        4.407657        4.407628        440.2034       0.8550530E-01    804.3539        0.000000       0.9978049E-04    447.3759        119.8102        173439.7        99678.35        854.2350        567.1860        408.6292        295.0840        293.6869        0.000000        1243.399        3447408.        4.408011        5467.518        2766.089       0.3051898E-02    24.48739        8.890838        813.2435       0.8264639E-07    0.000000        273.1600       0.3051898E-02    291.8373       0.6250000E-02    36.00000        29.00000        23.06135      -0.6842142      -0.3078883E-10
    104.0312        6.930423       0.1911881        5620.305        4.408696        4.408667        436.6180       0.8291423E-01    804.1425        0.000000       0.9456510E-04    447.2374        119.7841        173644.6        99686.25        853.1650        567.0215        408.7978        295.0907        293.6881        0.000000        1246.943        3457211.        4.409052        5461.847        2766.094       0.5527335E-01    24.48769        8.891386        813.0455       0.8218954E-07    0.000000        273.1600       0.5527335E-01    291.6762       0.6250000E-02    22.00000        14.00000        23.04975      -0.6876290      -0.3078905E-10
    104.0375        6.928722       0.1902306        5615.071        4.409731        4.409702        433.0232       0.8040168E-01    803.9072        0.000000       0.8642225E-04    447.1453        119.7761        173849.5        99694.13        852.0966        566.9214        408.9659        295.0974        293.6893        0.000000        1250.486        3467012.        4.410089        5455.471        2766.093        0.000000        24.48803        8.891932        812.8547       0.8173365E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    11.00000        3.000000        23.03597      -0.6829659      -0.3078852E-10
    104.0437        6.927016       0.1892327        5609.850        4.410762        4.410733        429.4401       0.7796527E-01    803.6422        0.000000       0.8280554E-04    447.0779        119.7608        174054.4        99702.01        851.0280        566.8387        409.1337        295.1041        293.6906        0.000000        1254.029        3476812.        4.411120        5449.712        2766.093        0.000000        24.48837        8.892478        812.6760       0.8127893E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        23.06518      -0.6842907      -0.3078865E-10
    104.0500        6.925306       0.1881999        5604.650        4.411788        4.411759        425.8768       0.7560268E-01    803.4017        0.000000       0.8132414E-04    447.0106        119.7417        174259.1        99709.86        849.9592        566.7523        409.3008        295.1108        293.6918        0.000000        1257.571        3486610.        4.412148        5444.225        2766.094       0.6458393E-01    24.48870        8.893020        812.4955       0.8082524E-07    0.000000        273.1600       0.6458393E-01    291.8339       0.6250000E-02    10.00000        3.000000        23.09731      -0.6784627      -0.3078897E-10
    104.0563        6.923594       0.1871351        5599.435        4.412810        4.412781        422.3407       0.7331169E-01    803.1429        0.000000       0.8060665E-04    446.9380        119.7214        174463.7        99717.66        848.8904        566.6594        409.4675        295.1174        293.6930        0.000000        1261.113        3496406.        4.413171        5438.629        2766.097       0.4216311E-01    24.48903        8.893560        812.3138       0.8037347E-07    0.000000        273.1600       0.4216311E-01    291.6763       0.6250000E-02    53.00000        3.000000        23.13885      -0.6788456      -0.3078916E-10
    104.0625        6.921882       0.1860415        5594.185        4.413826        4.413798        418.8366       0.7109012E-01    802.9149        0.000000       0.8053937E-04    446.8584        119.7008        174668.2        99725.41        847.8214        566.5592        409.6339        295.1240        293.6942        0.000000        1264.654        3506201.        4.414189        5432.849        2766.101        0.000000        24.48937        8.894098        812.1326       0.7992399E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    11.00000        3.000000        23.18851      -0.6734830      -0.3078933E-10
    104.0687        6.920170       0.1849237        5588.898        4.414839        4.414810        415.3662       0.6893588E-01    802.6772        0.000000       0.8134480E-04    446.7729        119.6801        174872.7        99733.16        846.7524        566.4530        409.7999        295.1306        293.6954        0.000000        1268.194        3515994.        4.415203        5426.968        2766.105       0.2678695E-01    24.48970        8.894633        811.9534       0.7947702E-07    0.000000        273.1600       0.2678695E-01    291.8343       0.6250000E-02    10.00000        3.000000        23.24643      -0.6735126      -0.3078934E-10
    104.0750        6.918457       0.1837868        5583.582        4.415847        4.415818        411.9286       0.6684691E-01    802.4666        0.000000       0.8314577E-04    446.6816        119.6591        175077.1        99740.84        845.6833        566.3407        409.9656        295.1371        293.6967        0.000000        1271.734        3525785.        4.416212        5421.057        2766.110       0.1194480E-01    24.49003        8.895165        811.7773       0.7903312E-07    0.000000        273.1600       0.1194480E-01    291.6765       0.6250000E-02    11.00000        3.000000        23.30737      -0.6687719      -0.3078937E-10
    104.0813        6.916742       0.1826368        5578.243        4.416850        4.416820        408.5210       0.6482125E-01    802.2440        0.000000       0.8592368E-04    446.5859        119.6378        175280.5        99748.31        844.6143        566.2237        410.1303        295.1434        293.6979        0.000000        1275.272        3535574.        4.417216        5415.133        2766.115        0.000000        24.49035        8.895695        811.6047       0.7859009E-07    0.000000        273.1600        0.000000        273.1600       0.6250000E-02    10.00000        3.000000        23.36952      -0.6685101      -0.3078976E-10
    104.0875        6.915025       0.1814800        5572.887        4.417847        4.417818        405.1401       0.6285696E-01    802.0389        0.000000       0.8956940E-04    446.4862        119.6162        175484.9        99755.92        843.5450        566.1025        410.2953        295.1499        293.6991        0.000000        1278.811        3545361.        4.418215        5409.182        2766.122       0.4179138E-02    24.49068        8.896220        811.4352       0.7815345E-07    0.000000        273.1600       0.4179138E-02    291.8359       0.6250000E-02    9.000000        3.000000        23.42820      -0.6641567      -0.3079030E-10
    104.0938        6.913304       0.1803224        5567.515        4.418840        4.418811        401.7822       0.6095221E-01    801.8188        0.000000       0.9392343E-04    446.3835        119.5940        175685.2        99766.84        842.4758        565.9775        410.4574        295.1591        293.7003        0.000000        1282.348        3555146.        4.419209        5403.191        2766.128        0.000000        24.49101        8.896744        811.2678        16.08745        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    52.00000        3.000000        23.48295      -0.6635351      -0.3079035E-10
    104.1000        6.911578       0.1791698        5562.124        4.419828        4.419799        398.4434       0.5910517E-01    801.6208        0.000000       0.1015935E-03    446.2487        119.5618        175881.8        99780.76        841.4050        565.8105        410.6168        295.1708        293.7015        0.000000        1285.884        3564928.        4.420199        5397.610        2766.144       0.8385555E-01    24.49129        8.897263        811.0948        30.66086        0.000000        273.1600       0.8385555E-01    291.6764       0.6250000E-02    10.00000        4.000000        23.52708      -0.6596097      -0.3079028E-10
    104.1062        6.909850       0.1780287        5556.689        4.420811        4.420782        395.1121       0.5731411E-01    801.4048        0.000000       0.1041873E-03    446.1451        119.5433        176076.2        99797.46        840.3363        565.6884        410.7749        295.1848        293.7028        0.000000        1289.420        3574708.        4.421183        5390.949        2766.152        0.000000        24.49163        8.897779        810.9213        43.26529        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    11.00000        3.000000        23.57005      -0.6565334      -0.3079010E-10
    104.1125        6.908114       0.1769034        5551.210        4.421789        4.421760        391.7880       0.5557732E-01    801.2006        0.000000       0.1117176E-03    446.0107        119.5135        176267.0        99816.19        839.2657        565.5241        410.9305        295.2005        293.7040        0.000000        1292.954        3584484.        4.422162        5384.963        2766.168       0.7081767E-01    24.49192        8.898291        810.7454        53.96350        0.000000        273.1600       0.7081767E-01    291.8340       0.6250000E-02    11.00000        4.000000        23.60353      -0.6496260      -0.3078988E-10
    104.1188        6.906381       0.1757991        5545.714        4.422761        4.422732        388.4572       0.5389316E-01    781.4150        0.000000       0.1188478E-03    445.8702        118.6359        176455.1        99836.75        838.1957        564.5062        411.0838        295.2177        293.7053        0.000000        1296.483        3594244.        4.423136        5378.754        2766.183       0.4649473E-01    24.49223        8.898798        810.5599        63.11356        0.000000        273.1600       0.4649473E-01    291.6766       0.6250000E-02    14.00000        6.000000        23.62507      -0.6434926      -0.3078970E-10
    104.1250        6.904681       0.1747199        5540.140        4.423728        4.423699        385.1056       0.5226003E-01    768.5612        0.000000       0.1232740E-03    445.7101        117.0594        176638.6        99858.70        837.1260        562.7696        411.2339        295.2361        293.7065        0.000000        1300.000        3603974.        4.424104        5372.001        2766.200        0.000000        24.49255        8.899302        810.3623        71.18058        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    15.00000        8.000000        23.63983      -0.6383677      -0.3078984E-10
    104.1312        6.903052       0.1736691        5534.522        4.424690        4.424661        381.7235       0.5067639E-01    748.9211        0.000000       0.1265304E-03    445.5554        114.7132        176821.1        99882.37        836.0564        560.2687        411.3828        295.2559        293.7078        0.000000        1303.502        3613660.        4.425066        5365.369        2766.220       0.4401286E-01    24.49287        8.899799        810.1484        78.64012        0.000000        273.1600       0.4401286E-01    291.8345       0.6250000E-02    55.00000        8.000000        23.65043      -0.6320047      -0.3078958E-10
    104.1375        6.901530       0.1726496        5528.899        4.425646        4.425616        378.3065       0.4914074E-01    730.3650        0.000000       0.1292753E-03    445.4160        111.6567        177000.6        99907.46        834.9869        557.0727        411.5293        295.2769        293.7090        0.000000        1306.983        3623291.        4.426023        5359.156        2766.244       0.2583871E-01    24.49319        8.900292        809.9001        85.93808        0.000000        273.1600       0.2583871E-01    291.6768       0.6250000E-02    16.00000        9.000000        23.65652      -0.6289548      -0.3078939E-10
    104.1438        6.900136       0.1716639        5523.292        4.426595        4.426566        374.8533       0.4765163E-01    721.8469        0.000000       0.1313558E-03    445.2953        108.2776        177176.9        99934.04        833.9170        553.5729        411.6736        295.2990        293.7103        0.000000        1310.443        3632862.        4.426974        5353.414        2766.271        0.000000        24.49351        8.900779        809.5848        93.50173        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    17.00000        10.00000        23.66079      -0.6256928      -0.3078964E-10
    104.1500        6.898860       0.1707137        5517.711        4.427538        4.427508        371.3660       0.4620764E-01    719.3082        0.000000       0.1326264E-03    445.1811        104.9225        177350.9        99961.53        832.8472        550.1035        411.8163        295.3220        293.7115        0.000000        1313.881        3642373.        4.427917        5348.079        2766.300       0.2085865E-01    24.49382        8.901206        809.1572        101.7243        0.000000        273.1600       0.2085865E-01    291.8350       0.6250000E-02    42.00000        36.00000        23.66092      -0.6261834      -0.3078894E-10
    104.1562        6.897656       0.1698006        5512.157        4.428473        4.428443        367.8483       0.4480741E-01    719.1466        0.000000       0.1331301E-03    445.0779        101.6200        177529.6        99985.34        831.7773        546.6979        411.9621        295.3418        293.7128        0.000000        1317.298        3651825.        4.428854        5343.021        2766.326       0.9494150E-02    24.49414        8.901226        808.5662        110.5887        0.000000        273.1600       0.9494150E-02    291.6768       0.6250000E-02    20.00000        12.00000        23.66372      -0.6239634      -0.3078888E-10
    104.1625        6.896477       0.1689255        5506.626        4.429400        4.429370        364.3054       0.4344961E-01    719.8866        0.000000       0.1329977E-03    444.9837        98.31506        177701.5        100010.6        830.7072        543.2988        412.1040        295.3628        293.7140        0.000000        1320.694        3661219.        4.429782        5338.103        2766.350        0.000000        24.49445        8.901245        807.7659        120.0574        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    17.00000        10.00000        23.66934      -0.6196721      -0.3078820E-10
    104.1687        6.895281       0.1680537        5501.112        4.430319        4.430289        360.7416       0.4213296E-01    721.6108        0.000000       0.1323735E-03    444.8894        94.94790        177871.6        100038.2        829.6371        539.8373        412.2451        295.3857        293.7153        0.000000        1324.068        3670552.        4.430702        5333.219        2766.371       0.7376504E-02    24.49476        8.901265        806.7202        130.1012        0.000000        273.1600       0.7376504E-02    291.8356       0.6250000E-02    59.00000        11.00000        23.67562      -0.6173449      -0.3078734E-10
    104.1750        6.894050       0.1671616        5495.613        4.431229        4.431199        357.1628       0.4085620E-01    723.0496        0.000000       0.1314353E-03    444.7952        91.57572        178038.0        100067.9        828.5669        536.3709        412.3842        295.4103        293.7166        0.000000        1327.420        3679826.        4.431612        5328.311        2766.391       0.3665188E-03    24.49507        8.901284        805.4152        140.6873        0.000000        273.1600       0.3665188E-03    291.6769       0.6250000E-02    17.00000        10.00000        23.68216      -0.6131197      -0.3078606E-10
    104.1813        6.892784       0.1662441        5490.133        4.432128        4.432099        353.5743       0.3961813E-01    724.2262        0.000000       0.1303598E-03    444.7040        88.29128        178200.6        100099.9        827.4967        532.9953        412.5211        295.4369        293.7178        0.000000        1330.751        3689042.        4.432513        5323.358        2766.412        0.000000        24.49538        8.901304        803.8649        151.7803        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    16.00000        9.000000        23.68971      -0.6094743      -0.3078458E-10
    104.1875        6.891500       0.1653017        5484.677        4.433018        4.432989        349.9805       0.3841759E-01    725.2133        0.000000       0.1293046E-03    444.6147        85.19511        178359.2        100134.3        826.4263        529.8098        412.6557        295.4654        293.7191        0.000000        1334.062        3698202.        4.433404        5318.376        2766.435       0.1148014E-02    24.49568        8.901323        802.1071        163.3399        0.000000        273.1600       0.1148014E-02    291.8391       0.6250000E-02    16.00000        10.00000        23.69603      -0.6061496      -0.3078365E-10
    104.1937        6.890219       0.1643367        5479.249        4.433898        4.433868        346.3837       0.3725341E-01    726.0202        0.000000       0.1284474E-03    444.5298        82.36506        178513.9        100171.1        825.3560        526.8948        412.7880        295.4960        293.7204        0.000000        1337.356        3707312.        4.434285        5313.368        2766.460        0.000000        24.49599        8.901343        800.2004        175.3216        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    16.00000        9.000000        23.70304      -0.6022971      -0.3078240E-10
    104.2000        6.888958       0.1633530        5473.847        4.434767        4.434737        342.7842       0.3612452E-01    726.6470        0.000000       0.1279351E-03    444.4506        79.86922        178664.6        100210.6        824.2855        524.3198        412.9179        295.5286        293.7216        0.000000        1340.633        3716378.        4.435154        5308.309        2766.487       0.8164647E-01    24.49629        8.901363        798.2235        187.6761        0.000000        273.1600       0.8164647E-01    291.6764       0.6250000E-02    14.00000        8.000000        23.71162      -0.5962676      -0.3078113E-10
    104.2063        6.887725       0.1623549        5468.463        4.435625        4.435595        339.1791       0.3502984E-01    727.1182        0.000000       0.1278813E-03    444.3747        77.71434        178811.4        100252.6        823.2148        522.0891        413.0455        295.5634        293.7229        0.000000        1343.896        3725406.        4.436013        5303.149        2766.515        0.000000        24.49659        8.901382        796.2575        200.3498        0.000000        273.1600        0.000000        273.1600       0.6250000E-02    57.00000        8.000000        23.72099      -0.5903077      -0.3077992E-10
    104.2125        6.886516       0.1613475        5463.088        4.436471        4.436441        335.5604       0.3396833E-01    727.4585        0.000000       0.1283625E-03    444.2988        75.85998        178954.2        100297.4        822.1442        520.1588        413.1706        295.6004        293.7242        0.000000        1347.147        3734400.        4.436860        5297.852        2766.543       0.8752540E-01    24.49689        8.901402        794.3730        213.2854        0.000000        273.1600       0.8752540E-01    291.8341       0.6250000E-02    14.00000        8.000000        23.73047      -0.5850142      -0.3077907E-10
    104.2188        6.885318       0.1603359        5457.709        4.437305        4.437275        331.9118       0.3293899E-01    727.6642        0.000000       0.1294185E-03    444.2227        74.26797        179093.2        100344.8        821.0739        518.4907        413.2932        295.6396        293.7255        0.000000        1350.387        3743365.        4.437695        5292.387        2766.569       0.4570617E-01    24.49720        8.901422        792.6270        226.4230        0.000000        273.1600       0.4570617E-01    291.6764       0.6250000E-02    14.00000        7.000000        23.74114      -0.5808858      -0.3077832E-10
    104.2250        6.884114       0.1593253        5452.317        4.438127        4.438097        328.2040       0.3194084E-01    727.7587        0.000000       0.1311099E-03    444.1451        72.88460        179228.2        100394.9        820.0034        517.0297        413.4134        295.6811        293.7267        0.000000        1353.619        3752305.        4.438518        5286.688        2766.594       0.3880258E-03    24.49751        8.901442        791.0600        239.7007        0.000000        273.1600       0.3880258E-03    291.8488       0.6250000E-02    14.00000        7.000000        23.75126      -0.5766394      -0.3077749E-10
    104.2312        6.882886       0.1583207        5446.902        4.438937        4.438907        324.3803       0.3097293E-01    727.7783        0.000000       0.1333814E-03    444.0632        71.67291        179359.5        100447.8        818.9327        515.7361        413.5310        295.7247        293.7280        0.000000        1356.842        3761223.        4.439328        5280.722        2766.618       0.3038388E-01    24.49781        8.901462        789.6821        253.0558        0.000000        273.1600       0.3038388E-01    291.8192       0.6250000E-02    14.00000        7.000000        23.75941      -0.5727724      -0.3077691E-10
    104.2375        6.881621       0.1573267        5441.457        4.439734        4.439703        320.3210       0.3003436E-01    727.7625        0.000000       0.1361728E-03    443.9774        70.58745        179486.8        100503.5        817.8621        514.5649        413.6461        295.7706        293.7293        0.000000        1360.058        3770120.        4.440125        5274.433        2766.641       0.4351825E-01    24.49812        8.901482        788.4836        266.4258        0.000000        273.1600       0.4351825E-01    291.6765       0.6250000E-02    14.00000        7.000000        23.76420      -0.5691515      -0.3077624E-10
    104.2438        6.880310       0.1563476        5435.970        4.440517        4.440487        315.7928       0.2912423E-01    727.7264        0.000000       0.1394265E-03    443.8780        69.59225        179610.3        100561.9        816.7911        513.4703        413.7586        295.8187        293.7306        0.000000        1363.267        3778999.        4.440910        5267.677        2766.662       0.2778893E-01    24.49841        8.901501        787.4406        279.7498        0.000000        273.1600       0.2778893E-01    291.8488       0.6250000E-02    60.00000        11.00000        23.76177      -0.5677080      -0.3077579E-10
    104.2500        6.878949       0.1553872        5430.420        4.441288        4.441258        310.3574       0.2824167E-01    727.6743        0.000000       0.1428442E-03    443.7842        68.68008        179730.0        100623.0        815.7200        512.4642        413.8685        295.8690        293.7319        0.000000        1366.470        3787860.        4.441681        5260.517        2766.684       0.2270846E-01    24.49870        8.901521        786.5194        292.9690        0.000000        273.1600       0.2270846E-01    291.8193       0.6250000E-02    21.00000        6.000000        23.74648      -0.5619228      -0.3077592E-10
    104.2562        6.877542       0.1544487        5424.801        4.442045        4.442015        303.4573       0.2738586E-01    727.6146        0.000000       0.1467192E-03    443.6962        67.84554        179845.9        100686.8        814.6488        511.5417        413.9757        295.9214        293.7332        0.000000        1369.667        3796706.        4.442439        5252.864        2766.704       0.4395171E-01    24.49899        8.901541        785.6896        306.0276        0.000000        273.1600       0.4395171E-01    291.6765       0.6250000E-02    13.00000        6.000000        23.70494      -0.5558121      -0.3077618E-10
    104.2625        6.876091       0.1535347        5419.104        4.442789        4.442759        294.2616       0.2655599E-01    727.5626        0.000000       0.1507557E-03    443.6078        67.07616        179958.2        100753.1        813.5778        510.6840        414.0804        295.9760        293.7345        0.000000        1372.859        3805537.        4.443183        5244.776        2766.725       0.2233467E-01    24.49929        8.901561        784.9139        318.8742        0.000000        273.1600       0.2233467E-01    291.8486       0.6250000E-02    13.00000        6.000000        23.62226      -0.5496860      -0.3077634E-10
