41
 simulation time
 STEAM DOME PRESSURE
 REACTOR POWER
 RECIRCULATION FLOW
 FINE COLLAPSED LEVEL OF REACTOR VESSEL
 COARSE COLLAPSED LEVEL OF REACTOR VESSEL
 FEEDWATER FLOW
 STEAM FLOW
 FLOW OF SYSTEM 314
 FLOW OF SYSTEM 323
 FLOW OF SYSTEM 327
 PRIMARY STEAM LINE BREAK FLOW
 SECONDARY STEAM LINE BREAK FLOW
 DRYWELL PRESSURE
 WETWELL PRESSURE
 ROTATION SPEED OF RECIRCULATION PUMP
 TOTAL STEAM LINE BREAK FLOW
 GAS TEMPERATURE OF DRYWELL
 GAS TEMPERATURE OF WETWELL
 LIQUID TEMPERATURE OF WETWELL
 MASS OF COOLANT IN REACTOR VESSEL
 INTEGRATED STEAM LINE BREAK FLOW
 INTEGRATED ENTHALPY OF STEAM LINE BREAK FLOW
 LEVEL OF REACTOR VESSEL MEASURED FROM DC AND
 MASS FLOW OF RECIRCULATION PUMPS
 SPECIFIC ENTHALPY OF STEAM LINE BREAK FLOW
 FLOW OF SYSTEM 322
 ROTATION SPEED OF MOTOR OF RECIRCULATION PUMP
 WATER LEVEL OF WETWELL
 MASS FLOW OF LAST PIPE IN SYSTEM 314
 MASS FLOW OF VENT PIPES
 SPRAY MASS FLOW TO DRYWELL
 TEMPERATURE OF SPRAY GOING TO DRYWELL
 SPRAY MASS FLOW TO WETWELL
 TEMPERATURE OF SPRAY GOING TO WETWELL
 SIMULATION TIME STEP
 NUMBER OF ITERATIONS
 NUMBER OF ITERATIONS BY SIX-EQUATION MODEL
 INTEGRATED MASS ERROR OF LIQUID
 INTEGRATED MASS ERROR OF STEAM
 INTEGRATED MASS ERROR OF NONCONDENSABLE GAS
    370.1000        3.822110       0.3024766E-01    4085.617        5.472952        5.472877      -0.6702624E-02    0.000000        0.000000        0.000000      -0.1277710E-12    0.000000        0.000000        97465.38        97931.57        633.0217        0.000000        316.8292        293.5853        293.4668        0.000000        0.000000        0.000000        5.472791        4090.385        0.000000        0.000000        24.53573        8.787975      -0.9315165E-01   0.5318172E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        63.28994        18.98309      -0.4592466E-02
    370.2000        3.822501       0.3024482E-01    4085.573        5.473260        5.473185      -0.6703767E-02    0.000000        0.000000        0.000000      -0.1655556E-12    0.000000        0.000000        97465.42        97931.52        633.0217        0.000000        316.8292        293.5852        293.4668        0.000000        0.000000        0.000000        5.473099        4090.338        0.000000        0.000000        24.53573        8.787975       0.9371144E-01   0.5197467E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        63.00208        18.97080      -0.4592466E-02
    370.3000        3.822892       0.3024199E-01    4085.528        5.473567        5.473493      -0.6704821E-02    0.000000        0.000000        0.000000       0.1720533E-12    0.000000        0.000000        97465.45        97931.47        633.0217        0.000000        316.8293        293.5852        293.4668        0.000000        0.000000        0.000000        5.473407        4090.291        0.000000        0.000000        24.53573        8.787976      -0.9315762E-01   0.5030212E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        62.69546        18.95851      -0.4592466E-02
    370.4000        3.823283       0.3023915E-01    4085.483        5.473875        5.473801      -0.6705826E-02    0.000000        0.000000        0.000000       0.5821010E-12    0.000000        0.000000        97465.48        97931.42        633.0217        0.000000        316.8293        293.5851        293.4668        0.000000        0.000000        0.000000        5.473715        4090.243        0.000000        0.000000        24.53573        8.787976       0.9370745E-01   0.4824528E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        62.40751        18.94621      -0.4592466E-02
    370.5000        3.823675       0.3023632E-01    4085.439        5.474183        5.474109      -0.6706839E-02    0.000000        0.000000        0.000000       0.7687293E-12    0.000000        0.000000        97465.52        97931.37        633.0218        0.000000        316.8293        293.5851        293.4668        0.000000        0.000000        0.000000        5.474024        4090.196        0.000000        0.000000        24.53573        8.787976      -0.9316315E-01   0.4569085E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        62.10087        18.93391      -0.4592466E-02
    370.6000        3.824066       0.3023349E-01    4085.394        5.474491        5.474417      -0.6707843E-02    0.000000        0.000000        0.000000      -0.1564281E-12    0.000000        0.000000        97465.55        97931.32        633.0218        0.000000        316.8293        293.5850        293.4667        0.000000        0.000000        0.000000        5.474332        4090.149        0.000000        0.000000        24.53573        8.787976       0.9370402E-01   0.4271587E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        61.81292        18.92161      -0.4592466E-02
    370.7000        3.824458       0.3023066E-01    4085.350        5.474799        5.474725      -0.6708832E-02    0.000000        0.000000        0.000000       0.2540628E-12    0.000000        0.000000        97465.58        97931.27        633.0218        0.000000        316.8293        293.5850        293.4667        0.000000        0.000000        0.000000        5.474640        4090.102        0.000000        0.000000        24.53573        8.787977      -0.9316798E-01   0.3918369E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        61.50627        18.90931      -0.4592466E-02
    370.8000        3.824849       0.3022783E-01    4085.306        5.475107        5.475034      -0.6709815E-02    0.000000        0.000000        0.000000      -0.3601253E-12    0.000000        0.000000        97465.61        97931.22        633.0218        0.000000        316.8294        293.5849        293.4667        0.000000        0.000000        0.000000        5.474949        4090.055        0.000000        0.000000        24.53573        8.787977       0.9370142E-01   0.3517069E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        61.21830        18.89700      -0.4592466E-02
    370.9000        3.825241       0.3022500E-01    4085.262        5.475415        5.475342      -0.6710782E-02    0.000000        0.000000        0.000000      -0.4053776E-12    0.000000        0.000000        97465.64        97931.16        633.0218        0.000000        316.8294        293.5849        293.4667        0.000000        0.000000        0.000000        5.475257        4090.008        0.000000        0.000000        24.53573        8.787977      -0.9317187E-01   0.3052240E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        60.91164        18.88470      -0.4592466E-02
    371.0000        3.825634       0.3022217E-01    4085.218        5.475723        5.475651      -0.6711742E-02    0.000000        0.000000        0.000000      -0.8293179E-12    0.000000        0.000000        97465.67        97931.12        633.0218        0.000000        316.8294        293.5848        293.4667        0.000000        0.000000        0.000000        5.475566        4089.964        0.000000        0.000000        24.53573        8.787977       0.9369989E-01   0.2539363E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        60.64072        18.87197      -0.4592466E-02
    371.1000        3.826026       0.3021935E-01    4085.175        5.476031        5.475960      -0.6712522E-02    0.000000        0.000000        0.000000      -0.5237800E-12    0.000000        0.000000        97465.70        97931.07        633.0219        0.000000        316.8294        293.5848        293.4667        0.000000        0.000000        0.000000        5.475876        4089.917        0.000000        0.000000        24.53573        8.787977      -0.9317458E-01   0.1983208E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        60.33404        18.85966      -0.4592466E-02
    371.2000        3.826418       0.3021653E-01    4085.131        5.476340        5.476269      -0.6713570E-02    0.000000        0.000000        0.000000       0.3510034E-12    0.000000        0.000000        97465.73        97931.02        633.0219        0.000000        316.8295        293.5847        293.4667        0.000000        0.000000        0.000000        5.476185        4089.870        0.000000        0.000000        24.53573        8.787978       0.9369957E-01   0.1475404E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        60.04605        18.84735      -0.4592466E-02
    371.3000        3.826811       0.3021371E-01    4085.087        5.476648        5.476578      -0.6714528E-02    0.000000        0.000000        0.000000       0.9602084E-12    0.000000        0.000000        97465.77        97930.97        633.0219        0.000000        316.8295        293.5847        293.4666        0.000000        0.000000        0.000000        5.476494        4089.823        0.000000        0.000000        24.53573        8.787978      -0.9317608E-01   0.1096793E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        59.73938        18.83504      -0.4592466E-02
    371.4000        3.827203       0.3021089E-01    4085.043        5.476957        5.476887      -0.6715458E-02    0.000000        0.000000        0.000000       0.4850618E-12    0.000000        0.000000        97465.80        97930.91        633.0219        0.000000        316.8295        293.5847        293.4666        0.000000        0.000000        0.000000        5.476803        4089.777        0.000000        0.000000        24.53573        8.787978       0.9370046E-01   0.8160077E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        59.45139        18.82272      -0.4592466E-02
    371.5000        3.827596       0.3020807E-01    4085.000        5.477265        5.477196      -0.6716370E-02    0.000000        0.000000        0.000000       0.8333432E-12    0.000000        0.000000        97465.83        97930.87        633.0219        0.000000        316.8295        293.5846        293.4666        0.000000        0.000000        0.000000        5.477113        4089.731        0.000000        0.000000        24.53573        8.787978      -0.9317637E-01   0.5661449E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        59.14472        18.81040      -0.4592466E-02
    371.6000        3.827989       0.3020526E-01    4084.956        5.477574        5.477505      -0.6717270E-02    0.000000        0.000000        0.000000       0.3892341E-12    0.000000        0.000000        97465.86        97930.81        633.0219        0.000000        316.8296        293.5846        293.4666        0.000000        0.000000        0.000000        5.477422        4089.685        0.000000        0.000000        24.53573        8.787979       0.9370251E-01   0.6193773E-10    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        58.85674        18.79809      -0.4592466E-02
    371.7000        3.828382       0.3020244E-01    4084.913        5.477883        5.477814      -0.6718146E-02    0.000000        0.000000        0.000000       0.3995500E-12    0.000000        0.000000        97465.89        97930.77        633.0219        0.000000        316.8296        293.5845        293.4666        0.000000        0.000000        0.000000        5.477731        4089.638        0.000000        0.000000        24.53573        8.787979      -0.9317555E-01  -0.2372487E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        58.55007        18.78576      -0.4592466E-02
    371.8000        3.828776       0.3019963E-01    4084.869        5.478192        5.478123      -0.6719011E-02    0.000000        0.000000        0.000000      -0.4479393E-13    0.000000        0.000000        97465.92        97930.72        633.0219        0.000000        316.8296        293.5845        293.4666        0.000000        0.000000        0.000000        5.478041        4089.592        0.000000        0.000000        24.53573        8.787979       0.9370567E-01  -0.2078943E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        58.26209        18.77344      -0.4592466E-02
    371.9000        3.829169       0.3019682E-01    4084.826        5.478501        5.478433      -0.6719854E-02    0.000000        0.000000        0.000000      -0.1036237E-11    0.000000        0.000000        97465.95        97930.66        633.0219        0.000000        316.8296        293.5844        293.4666        0.000000        0.000000        0.000000        5.478350        4089.546        0.000000        0.000000        24.53573        8.787979      -0.9317365E-01  -0.5274812E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        57.95543        18.76112      -0.4592466E-02
    372.0000        3.829563       0.3019401E-01    4084.783        5.478809        5.478742      -0.6720685E-02    0.000000        0.000000        0.000000      -0.6431963E-12    0.000000        0.000000        97465.98        97930.62        633.0219        0.000000        316.8297        293.5844        293.4666        0.000000        0.000000        0.000000        5.478660        4089.500        0.000000        0.000000        24.53573        8.787979       0.9370986E-01  -0.5452370E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        57.66746        18.74879      -0.4592466E-02
    372.1000        3.829957       0.3019120E-01    4084.740        5.479118        5.479051      -0.6721495E-02    0.000000        0.000000        0.000000       0.1752059E-12    0.000000        0.000000        97466.02        97930.56        633.0219        0.000000        316.8297        293.5843        293.4665        0.000000        0.000000        0.000000        5.478969        4089.454        0.000000        0.000000        24.53573        8.787980      -0.9317080E-01  -0.5588595E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        57.36081        18.73647      -0.4592466E-02
    372.2000        3.830351       0.3018840E-01    4084.697        5.479427        5.479361      -0.6722294E-02    0.000000        0.000000        0.000000       0.8490375E-12    0.000000        0.000000        97466.05        97930.51        633.0219        0.000000        316.8297        293.5843        293.4665        0.000000        0.000000        0.000000        5.479279        4089.408        0.000000        0.000000        24.53573        8.787980       0.9371486E-01  -0.5688401E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        57.07285        18.72414      -0.4592466E-02
    372.3000        3.830745       0.3018559E-01    4084.655        5.479736        5.479670      -0.6723073E-02    0.000000        0.000000        0.000000       0.6562369E-12    0.000000        0.000000        97466.09        97930.46        633.0220        0.000000        316.8297        293.5842        293.4665        0.000000        0.000000        0.000000        5.479588        4089.362        0.000000        0.000000        24.53573        8.787980      -0.9316725E-01  -0.5756396E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        56.76621        18.71181      -0.4592466E-02
    372.4000        3.831139       0.3018279E-01    4084.612        5.480046        5.479980      -0.6723842E-02    0.000000        0.000000        0.000000       0.4338426E-12    0.000000        0.000000        97466.12        97930.41        633.0220        0.000000        316.8297        293.5842        293.4665        0.000000        0.000000        0.000000        5.479897        4089.319        0.000000        0.000000        24.53574        8.787980       0.9372043E-01  -0.5780544E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        56.49537        18.69906      -0.4592466E-02
    372.5000        3.831533       0.3017999E-01    4084.569        5.480355        5.480289      -0.6724441E-02    0.000000        0.000000        0.000000       0.2167966E-12    0.000000        0.000000        97466.15        97930.36        633.0220        0.000000        316.8298        293.5841        293.4665        0.000000        0.000000        0.000000        5.480207        4089.273        0.000000        0.000000        24.53574        8.787980      -0.9316329E-01  -0.5770216E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        56.18872        18.68673      -0.4592466E-02
    372.6000        3.831928       0.3017719E-01    4084.527        5.480664        5.480599      -0.6725281E-02    0.000000        0.000000        0.000000      -0.9934609E-13    0.000000        0.000000        97466.18        97930.30        633.0220        0.000000        316.8298        293.5841        293.4665        0.000000        0.000000        0.000000        5.480517        4089.227        0.000000        0.000000        24.53574        8.787980       0.9372628E-01  -0.5715019E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        55.90078        18.67440      -0.4592466E-02
    372.7000        3.832323       0.3017439E-01    4084.484        5.480973        5.480908      -0.6726036E-02    0.000000        0.000000        0.000000      -0.6393086E-12    0.000000        0.000000        97466.21        97930.25        633.0220        0.000000        316.8298        293.5840        293.4665        0.000000        0.000000        0.000000        5.480827        4089.182        0.000000        0.000000        24.53574        8.787980      -0.9315920E-01  -0.5625229E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        55.59416        18.66206      -0.4592466E-02
    372.8000        3.832718       0.3017159E-01    4084.441        5.481282        5.481218      -0.6726761E-02    0.000000        0.000000        0.000000      -0.3304812E-12    0.000000        0.000000        97466.24        97930.20        633.0220        0.000000        316.8298        293.5840        293.4664        0.000000        0.000000        0.000000        5.481137        4089.136        0.000000        0.000000        24.53574        8.787980       0.9373210E-01  -0.5491243E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        55.30624        18.64972      -0.4592466E-02
    372.9000        3.833112       0.3016880E-01    4084.398        5.481591        5.481527      -0.6727470E-02    0.000000        0.000000        0.000000      -0.5006472E-12    0.000000        0.000000        97466.28        97930.15        633.0220        0.000000        316.8299        293.5839        293.4664        0.000000        0.000000        0.000000        5.481447        4089.091        0.000000        0.000000        24.53574        8.787980      -0.9315528E-01  -0.5326414E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        54.99966        18.63739      -0.4592466E-02
    373.0000        3.833508       0.3016601E-01    4084.356        5.481900        5.481837      -0.6728081E-02    0.000000        0.000000        0.000000      -0.6358737E-12    0.000000        0.000000        97466.31        97930.09        633.0220        0.000000        316.8299        293.5839        293.4664        0.000000        0.000000        0.000000        5.481757        4089.046        0.000000        0.000000        24.53574        8.787980       0.9373759E-01  -0.5126328E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        54.71177        18.62505      -0.4592466E-02
    373.1000        3.833903       0.3016321E-01    4084.313        5.482209        5.482146      -0.6728726E-02    0.000000        0.000000        0.000000       0.2496807E-12    0.000000        0.000000        97466.34        97930.04        633.0220        0.000000        316.8299        293.5838        293.4664        0.000000        0.000000        0.000000        5.482067        4089.001        0.000000        0.000000        24.53574        8.787980      -0.9315184E-01  -0.4925774E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        54.40520        18.61271      -0.4592466E-02
    373.2000        3.834298       0.3016043E-01    4084.271        5.482518        5.482456      -0.6729428E-02    0.000000        0.000000        0.000000       0.3838275E-12    0.000000        0.000000        97466.38        97929.99        633.0220        0.000000        316.8300        293.5838        293.4664        0.000000        0.000000        0.000000        5.482376        4088.956        0.000000        0.000000        24.53574        8.787980       0.9374248E-01  -0.4772344E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        54.11733        18.60037      -0.4592466E-02
    373.3000        3.834694       0.3015764E-01    4084.229        5.482827        5.482765      -0.6730267E-02    0.000000        0.000000        0.000000       0.8467300E-13    0.000000        0.000000        97466.41        97929.94        633.0220        0.000000        316.8300        293.5837        293.4664        0.000000        0.000000        0.000000        5.482686        4088.910        0.000000        0.000000        24.53574        8.787980      -0.9314913E-01  -0.4853061E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        53.81078        18.58802      -0.4592466E-02
    373.4000        3.835090       0.3015485E-01    4084.187        5.483136        5.483075      -0.6731014E-02    0.000000        0.000000        0.000000       0.3231213E-12    0.000000        0.000000        97466.45        97929.88        633.0220        0.000000        316.8300        293.5837        293.4663        0.000000        0.000000        0.000000        5.482996        4088.865        0.000000        0.000000        24.53574        8.787980       0.9374652E-01  -0.4800213E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        53.52295        18.57568      -0.4592466E-02
    373.5000        3.835485       0.3015206E-01    4084.145        5.483445        5.483384      -0.6731689E-02    0.000000        0.000000        0.000000       0.5408003E-12    0.000000        0.000000        97466.48        97929.83        633.0221        0.000000        316.8300        293.5836        293.4663        0.000000        0.000000        0.000000        5.483305        4088.820        0.000000        0.000000        24.53574        8.787980      -0.9314738E-01  -0.1021365E-08    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        53.21643        18.56334      -0.4592466E-02
    373.6000        3.835881       0.3014928E-01    4084.103        5.483754        5.483694      -0.6732346E-02    0.000000        0.000000        0.000000       0.1349441E-12    0.000000        0.000000        97466.52        97929.77        633.0221        0.000000        316.8300        293.5836        293.4663        0.000000        0.000000        0.000000        5.483614        4088.775        0.000000        0.000000        24.53574        8.787980       0.9374951E-01  -0.2270928E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        52.92862        18.55099      -0.4592466E-02
    373.7000        3.836278       0.3014650E-01    4084.061        5.484063        5.484003      -0.6732977E-02    0.000000        0.000000        0.000000       0.8601566E-12    0.000000        0.000000        97466.55        97929.73        633.0221        0.000000        316.8301        293.5835        293.4663        0.000000        0.000000        0.000000        5.483924        4088.730        0.000000        0.000000        24.53574        8.787980      -0.9314466E-01   0.1421446E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        52.62212        18.53864      -0.4592466E-02
    373.8000        3.836674       0.3014372E-01    4084.019        5.484372        5.484313      -0.6733591E-02    0.000000        0.000000        0.000000       0.1726857E-12    0.000000        0.000000        97466.58        97929.67        633.0221        0.000000        316.8301        293.5835        293.4663        0.000000        0.000000        0.000000        5.484233        4088.685        0.000000        0.000000        24.53574        8.787980       0.9375164E-01   0.3373783E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        52.33014        18.52640      -0.4592466E-02
    373.9000        3.837070       0.3014094E-01    4083.977        5.484681        5.484622      -0.6734177E-02    0.000000        0.000000        0.000000       0.3282825E-13    0.000000        0.000000        97466.61        97929.62        633.0221        0.000000        316.8301        293.5834        293.4663        0.000000        0.000000        0.000000        5.484543        4088.640        0.000000        0.000000        24.53574        8.787980      -0.9314814E-01   0.2824288E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        52.02368        18.51405      -0.4592466E-02
    374.0000        3.837467       0.3013816E-01    4083.935        5.484990        5.484931      -0.6734744E-02    0.000000        0.000000        0.000000       0.2006102E-12    0.000000        0.000000        97466.65        97929.56        633.0221        0.000000        316.8301        293.5834        293.4663        0.000000        0.000000        0.000000        5.484852        4088.595        0.000000        0.000000        24.53574        8.787980       0.9375104E-01   0.3433662E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        51.73593        18.50170      -0.4592466E-02
    374.1000        3.837863       0.3013539E-01    4083.893        5.485298        5.485240      -0.6735303E-02    0.000000        0.000000        0.000000      -0.1487650E-12    0.000000        0.000000        97466.68        97929.51        633.0221        0.000000        316.8302        293.5833        293.4662        0.000000        0.000000        0.000000        5.485161        4088.551        0.000000        0.000000        24.53574        8.787980      -0.9314994E-01   0.3782827E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        51.42530        18.48945      -0.4592466E-02
    374.2000        3.838260       0.3013261E-01    4083.851        5.485607        5.485548      -0.6735839E-02    0.000000        0.000000        0.000000      -0.1548016E-12    0.000000        0.000000        97466.71        97929.45        633.0221        0.000000        316.8302        293.5833        293.4662        0.000000        0.000000        0.000000        5.485470        4088.506        0.000000        0.000000        24.53574        8.787980       0.9375107E-01   0.4140134E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        51.13758        18.47710      -0.4592466E-02
    374.3000        3.838657       0.3012984E-01    4083.809        5.485916        5.485857      -0.6736359E-02    0.000000        0.000000        0.000000      -0.3596604E-12    0.000000        0.000000        97466.74        97929.41        633.0221        0.000000        316.8302        293.5832        293.4662        0.000000        0.000000        0.000000        5.485779        4088.461        0.000000        0.000000        24.53574        8.787980      -0.9315213E-01   0.4445412E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        50.83119        18.46474      -0.4592466E-02
    374.4000        3.839054       0.3012707E-01    4083.768        5.486224        5.486166      -0.6736867E-02    0.000000        0.000000        0.000000       0.2931280E-12    0.000000        0.000000        97466.78        97929.35        633.0221        0.000000        316.8302        293.5832        293.4662        0.000000        0.000000        0.000000        5.486088        4088.417        0.000000        0.000000        24.53574        8.787980       0.9374950E-01   0.4713042E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        50.53931        18.45249      -0.4592466E-02
    374.5000        3.839451       0.3012430E-01    4083.726        5.486532        5.486475      -0.6737364E-02    0.000000        0.000000        0.000000       0.3226890E-12    0.000000        0.000000        97466.81        97929.30        633.0221        0.000000        316.8303        293.5831        293.4662        0.000000        0.000000        0.000000        5.486397        4088.372        0.000000        0.000000        24.53574        8.787980      -0.9315628E-01   0.4932674E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        50.23296        18.44014      -0.4592466E-02
    374.6000        3.839849       0.3012153E-01    4083.684        5.486841        5.486784      -0.6737838E-02    0.000000        0.000000        0.000000       0.6363814E-12    0.000000        0.000000        97466.84        97929.24        633.0221        0.000000        316.8303        293.5831        293.4662        0.000000        0.000000        0.000000        5.486706        4088.328        0.000000        0.000000        24.53574        8.787980       0.9374667E-01   0.5114917E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        49.94532        18.42779      -0.4592466E-02
    374.7000        3.840246       0.3011877E-01    4083.642        5.487149        5.487092      -0.6738309E-02    0.000000        0.000000        0.000000       0.5014195E-12    0.000000        0.000000        97466.88        97929.20        633.0222        0.000000        316.8303        293.5830        293.4662        0.000000        0.000000        0.000000        5.487015        4088.283        0.000000        0.000000        24.53574        8.787980      -0.9316126E-01   0.5251024E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        49.63480        18.41553      -0.4592466E-02
    374.8000        3.840644       0.3011600E-01    4083.601        5.487457        5.487400      -0.6738756E-02    0.000000        0.000000        0.000000      -0.7370259E-12    0.000000        0.000000        97466.91        97929.14        633.0222        0.000000        316.8303        293.5830        293.4662        0.000000        0.000000        0.000000        5.487323        4088.239        0.000000        0.000000        24.53574        8.787980       0.9374313E-01   0.5350824E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        49.34721        18.40318      -0.4592466E-02
    374.9000        3.841041       0.3011324E-01    4083.559        5.487765        5.487709      -0.6739180E-02    0.000000        0.000000        0.000000      -0.1052452E-11    0.000000        0.000000        97466.95        97929.09        633.0222        0.000000        316.8304        293.5829        293.4662        0.000000        0.000000        0.000000        5.487632        4088.194        0.000000        0.000000        24.53574        8.787981      -0.9316688E-01   0.5405705E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        49.03674        18.39092      -0.4592466E-02
    375.0000        3.841439       0.3011048E-01    4083.517        5.488073        5.488017      -0.6739591E-02    0.000000        0.000000        0.000000       0.7437205E-13    0.000000        0.000000        97466.98        97929.04        633.0222        0.000000        316.8304        293.5829        293.4661        0.000000        0.000000        0.000000        5.487940        4088.150        0.000000        0.000000        24.53575        8.787981       0.9373907E-01   0.5424808E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        48.74919        18.37857      -0.4592466E-02
    375.1000        3.841837       0.3010772E-01    4083.476        5.488381        5.488325      -0.6739984E-02    0.000000        0.000000        0.000000       0.2238821E-12    0.000000        0.000000        97467.01        97928.98        633.0222        0.000000        316.8304        293.5829        293.4661        0.000000        0.000000        0.000000        5.488248        4088.106        0.000000        0.000000        24.53575        8.787981      -0.9317289E-01   0.5399312E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        48.44298        18.36621      -0.4592466E-02
    375.2000        3.842235       0.3010496E-01    4083.434        5.488688        5.488633      -0.6740361E-02    0.000000        0.000000        0.000000       0.6831813E-12    0.000000        0.000000        97467.04        97928.94        633.0222        0.000000        316.8304        293.5828        293.4661        0.000000        0.000000        0.000000        5.488557        4088.062        0.000000        0.000000        24.53575        8.787981       0.9373479E-01   0.5337910E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        48.15128        18.35395      -0.4592466E-02
    375.3000        3.842633       0.3010220E-01    4083.393        5.488997        5.488941      -0.6740680E-02    0.000000        0.000000        0.000000       0.3726342E-12    0.000000        0.000000        97467.07        97928.88        633.0222        0.000000        316.8304        293.5827        293.4661        0.000000        0.000000        0.000000        5.488865        4088.018        0.000000        0.000000        24.53575        8.787981      -0.9317896E-01   0.5231285E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        47.82698        18.34203      -0.4592466E-02
    375.4000        3.843032       0.3009945E-01    4083.351        5.489304        5.489248      -0.6740995E-02    0.000000        0.000000        0.000000       0.9531000E-13    0.000000        0.000000        97467.10        97928.84        633.0222        0.000000        316.8305        293.5827        293.4661        0.000000        0.000000        0.000000        5.489172        4087.973        0.000000        0.000000        24.53575        8.787981       0.9373057E-01   0.5087823E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        47.53955        18.32967      -0.4592466E-02
    375.5000        3.843430       0.3009669E-01    4083.310        5.489611        5.489556      -0.6741287E-02    0.000000        0.000000        0.000000      -0.4022140E-12    0.000000        0.000000        97467.13        97928.78        633.0222        0.000000        316.8305        293.5826        293.4661        0.000000        0.000000        0.000000        5.489480        4087.929        0.000000        0.000000        24.53575        8.787981      -0.9318481E-01   0.4897271E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        47.22924        18.31742      -0.4592466E-02
    375.6000        3.843828       0.3009394E-01    4083.268        5.489919        5.489863      -0.6741596E-02    0.000000        0.000000        0.000000      -0.3008226E-12    0.000000        0.000000        97467.16        97928.73        633.0222        0.000000        316.8305        293.5826        293.4660        0.000000        0.000000        0.000000        5.489788        4087.885        0.000000        0.000000        24.53575        8.787982       0.9372672E-01   0.4667700E-09    0.000000        273.1600        0.000000        273.1600       0.1000000        7.000000        3.000000        46.94186        18.30505      -0.4592466E-02
